X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
1094,20087,-19,2,33,-17,-10,3093,2935,27269,17609,20911,1,5700,-8,2,-15,20386,261382,2062,3692,6,27233
0,124155,-19,1,32,-5,-4,11851,0,143532,112500,149521,1,0,-4,2,-15,132607,214386,29622,11427,14,160983
2965,15852,-19,1,28,-17,-10,2733,1996,16654,55508,17081,2,640,-8,2,-15,56038,63682,1865,3566,6,20554
3113,14750,-13,2,53,-17,-10,1431,1607,17535,19917,16775,3,1530,-8,1,-15,13641,20032,1555,696,6,19115
99236,44544,-16,2,32,-23,-13,243,46480,32565,0,18600,1,18214,-8,2,-19,255,159351,18808,93936,2,94516
1269,727,-22,2,33,-23,-13,743,764,749,726,379,2,754,-10,1,-19,746,207864,415,392,2,395
442,37439,-13,2,23,-17,-10,2236,1833,39313,37846,40620,1,95,-4,2,-15,40679,95637,1614,308,6,7546
603,-171,-25,2,29,-29,-16,0,0,-171,-163,-171,2,0,-12,2,-23,-179,143211,0,0,-2,-168
1423,45301,-13,2,36,-5,-4,2084,1196,30735,43741,29665,3,1154,-8,1,-7,47195,52552,0,1033,6,29730
6584,196855,-19,2,40,-17,-10,9197,8002,222182,204214,194947,1,6454,-8,1,-15,190832,481487,6366,6402,6,216179
319,82116,-10,1,26,-17,-10,0,3270,318,86216,79213,2,340,-10,2,-7,84854,77178,3334,85,2,82
3855,15660,-19,2,35,-23,-10,12036,6152,2579,11605,9827,2,2722,-10,1,-15,17992,289147,10461,2225,2,2427
2970,1356,-22,1,28,-23,-13,313,1253,9512,325,9115,1,938,-8,2,-19,300,113415,9746,1970,6,2551
992,16144,-19,1,30,-17,-10,1793,1397,18606,14958,19201,3,923,-8,1,-15,17564,17585,2074,1093,6,26548
784,20509,-19,2,44,-17,-10,1220,1312,18898,15594,18841,2,726,-8,1,-15,18826,125732,699,2540,6,23293
4296,142596,-19,2,33,-17,-10,4832,4948,108533,130305,112462,2,5357,-8,2,-15,127622,132406,4050,5273,6,120193
660,10133,-19,2,28,-17,-10,1486,5117,7840,20208,9007,2,954,-8,2,-15,7568,159859,1962,34831,2,25304
6079,69243,-19,1,41,-17,-10,5134,4445,9610,71879,12864,2,2116,-8,1,-15,71754,187083,3049,119978,6,114629
10569,22113,-22,2,25,-17,-13,8816,21285,13825,11298,22345,1,3383,-8,2,-19,10111,305534,20553,6963,6,17251
910,0,-22,2,44,-23,-13,777,0,9988,2011,7771,3,2843,-8,1,-19,809,48776,8146,1148,6,11048
0,3577,-16,2,52,-23,-13,631,3535,4985,0,0,1,4616,-10,1,-19,614,251870,0,0,2,0
12027,305038,-13,1,46,-5,-1,4906,0,329505,335053,287854,1,23274,-4,1,1,345644,318441,0,0,14,311789
7411,0,-16,2,41,-23,-13,353,0,162,0,150,3,0,-8,1,-19,347,191122,155,197,2,187
2821,130693,-19,2,43,-17,-4,10364,3,110343,123648,98682,2,2882,-8,1,-15,135080,439162,2900,3075,6,90375
0,7754,-19,1,31,-5,-10,1155,2897,4853,4779,2650,1,4627,-10,1,-15,5420,20529,0,1144,2,1085
0,2062,-22,2,38,-17,-13,8144,1911,3197,24599,1909,2,3154,-10,1,-19,8510,201973,0,3271,2,3344
3295,1059,-22,2,40,-23,-13,7133,995,2407,6789,3750,2,2383,-10,2,-19,6468,280473,4459,3606,2,3407
0,19466,-22,2,24,-17,-10,0,1217,11542,20913,15791,2,4930,-8,1,-7,18852,20413,0,988,6,9118
1996,25054,-13,2,22,-17,-10,2049,2048,29143,21478,23683,2,928,-8,2,-15,23348,29374,923,1002,6,26249
12696,367137,-19,2,49,-17,-10,14684,12643,291677,349877,278453,2,13042,-8,1,-15,412351,369517,12160,11164,6,283394
0,2614,-10,2,51,25,-4,0,0,2348,2481,2370,3,0,6,1,-7,2377,9835,0,0,34,2546
0,0,-16,1,50,-29,-16,0,0,0,0,0,3,0,-12,2,-23,0,49299,0,0,-2,0
0,2775,-22,1,42,-23,-13,991,3317,6116,94,6193,2,122,-8,1,-19,913,108899,5685,0,6,0
0,2592,-22,2,30,-23,-13,35168,2460,0,441,0,1,0,-12,2,-19,35807,99250,0,0,-2,0
667,48305,-19,1,48,-17,-10,2788,1878,19777,49970,55722,2,980,-8,1,-15,50539,51313,1772,1649,6,19515
803,84546,-19,2,39,-17,-10,3802,3545,46826,91230,46147,2,4339,-8,1,-15,86933,85660,1660,2784,6,49938
1443,47380,-19,2,29,-17,-10,2375,1238,9189,49908,11021,1,2091,-8,1,-15,50761,48612,1029,989,6,9310
991,15312,-13,1,35,-5,-1,1566,1633,17329,14138,16255,2,1081,-8,2,-7,16322,20587,0,686,6,18604
7612,84656,-19,2,28,-17,-10,3457,3955,88678,71542,84379,2,3139,-8,2,-15,81511,110324,3939,3397,6,77601
0,3531,-16,1,47,-17,-10,0,2052,4617,1506,5409,2,0,-4,1,-7,1328,73008,1930,1024,14,5417
0,0,-16,2,26,-29,-16,0,0,0,0,0,3,0,-12,2,-23,0,79128,0,0,-2,0
4741,0,-19,1,44,-29,-16,0,0,950,137367,0,2,992,-10,2,-15,0,130350,0,0,2,0
0,0,-19,2,40,-29,-16,0,0,0,89750,0,2,0,-12,1,-15,0,82525,0,0,-2,0
2823,913,-22,1,31,-23,-13,4912,914,26060,4833,6958,1,27251,-10,2,-19,4874,248982,6365,2268,6,6788
2818,49468,-19,1,29,-17,-10,3103,7626,60417,41805,56115,1,5777,-8,2,-15,42641,210846,7492,0,14,55016
3086,6769,-25,2,34,-29,-16,0,6634,0,12384,341,1,0,-12,2,-23,0,261783,340,423,-2,454
3035,6429,-25,1,38,-23,-13,12161,6235,24981,2702,32541,2,70,-8,1,-23,22985,301945,34267,14574,6,26536
0,12791,-22,2,50,-23,-13,12257,12609,23769,21710,-140,1,21994,-10,1,-19,11817,500806,0,16408,2,1828
3010,74087,-19,1,48,-17,-10,7819,10635,83117,178809,90318,2,9750,-8,1,-15,184512,178352,9198,10659,6,69542
795,1063,-22,2,40,-23,-13,1038,945,1024,991,655,1,1025,-10,2,-19,1007,191862,649,1258,2,1245
23,7576,-19,2,25,-17,-10,6204,2567,10483,1601,12242,2,4,-8,2,-19,6757,97630,4850,0,6,8868
526,-5,-22,1,50,-23,-16,0,0,0,498,616,1,0,-10,1,-19,-5,238759,559,0,-2,0
958,17354,-19,2,28,-17,-10,2984,2042,18735,12842,18233,1,2066,-8,2,-15,15119,50995,1926,2036,6,23602
928,22796,-25,2,29,-29,-16,1723,1967,23591,19516,20345,3,1042,-12,1,-23,18641,17863,1211,12403,2,27625
0,0,-25,1,58,-29,-16,0,0,0,0,0,6,0,-12,1,-23,0,88802,0,600,2,625
496,7170,-16,1,24,-17,-4,1249,0,10265,6874,8374,2,994,-8,2,-7,7553,19013,1100,480,6,9882
151,0,-25,2,43,-29,-16,983,0,0,3939,0,2,0,-12,2,-23,945,211238,0,0,-2,0
5745,17499,-19,1,26,-17,-10,1500,1210,9306,44473,14927,2,0,-8,2,-15,28129,77051,0,1990,2,1968
1407,28481,-19,2,32,-17,-10,1516,1566,29712,45073,30429,2,1042,-8,1,-15,36634,55862,1338,1059,6,30058
0,0,-19,2,31,-29,-10,4638,0,0,24977,0,2,0,-12,1,-15,29107,246705,0,0,-2,0
2208,23460,-19,2,31,-17,-10,2156,1394,21063,146626,9562,5,22232,-10,1,-15,53024,518702,9137,2191,2,2365
0,55004,-16,2,37,-5,-4,5629,2571,4982,59783,60086,3,0,-8,1,-7,56648,61479,15,0,6,2075
14594,181406,-19,2,46,-17,-10,25752,15251,120255,188528,153859,2,5016,-8,1,-15,182285,469684,4922,10647,6,123562
1083,23684,-19,1,24,-17,-10,1749,3218,21093,18715,20982,1,2043,-8,2,-15,21565,92263,966,1496,6,24905
228526,26627,-22,2,34,-23,-13,6057,27160,3420,8072,6935,1,3252,-10,2,-19,6399,335389,6384,0,2,0
967,18672,-16,2,30,-5,-4,1121,953,8861,18186,8831,2,635,-4,2,-7,16217,111371,0,0,14,9073
6834,-33,-16,2,30,-23,-16,5244,0,852,895,6450,1,798,-10,2,-23,5504,496872,6607,8164,2,8459
0,13636,-13,2,21,-17,-4,1756,0,7035,29946,13296,2,929,-8,1,-7,28736,31693,1258,934,6,7604
1143,3890,-22,1,44,-23,-13,0,3932,875,1997,-4,3,853,-10,1,-19,-19,361106,0,868,2,804
0,0,-25,2,32,-29,-16,0,0,0,0,0,1,0,-12,1,-23,0,209453,0,0,-2,0
10719,132894,-19,2,31,-17,-10,5022,7197,110973,201948,116377,1,2326,-8,1,-15,167546,200962,2982,21021,6,123371
0,30246,-19,2,27,-17,-10,2060,2145,22764,26111,37731,1,403,-8,2,-15,29838,133250,4956,735,2,743
3232,5125,-16,1,47,-17,-4,277,1016,2853,7321,4450,2,0,-8,1,-7,6678,19120,1009,0,6,851
0,-143,-25,1,41,-29,-16,0,0,-147,-141,-153,1,0,-12,1,-23,-156,328731,0,0,-2,-153
0,0,-25,2,25,-29,-16,0,0,0,0,419,1,0,-12,2,-23,0,126673,387,2225,2,2032
831,8579,-19,1,29,-5,-10,1173,1468,10392,6166,10181,1,917,-4,2,-15,7396,288889,938,0,14,9560
9624,100347,-19,2,25,-17,-10,97766,4034,96561,15585,96048,2,4418,-8,2,-19,107889,204786,3900,3908,6,105357
1992,5692,-22,1,47,-23,-13,1045,4964,20651,2900,20775,3,909,-8,1,-15,2472,50715,22705,1173,6,19087
974,36985,-19,2,24,-17,-10,1737,1494,23468,56479,27722,2,877,-8,2,-15,49248,47566,1061,1038,6,25117
6163,9852,-22,2,41,-23,-13,11858,9221,8999,4387,2992,2,8723,-10,1,-19,12065,190598,3350,12492,2,12907
0,20004,-16,2,33,-23,-13,751,19246,1704,-125,13205,2,1742,-10,2,-19,682,242466,13468,3302,2,3290
3342,70389,-16,1,30,-17,-10,29,2715,56573,100702,61443,3,1937,-8,1,-7,79393,163632,2017,2054,6,49870
24800,254200,-19,2,34,-17,-10,10540,12184,292305,243954,271391,2,10575,-8,1,-15,243346,298847,20013,11318,6,285215
1046,383,-22,2,31,-23,-13,401,453,7006,409,6910,2,1008,-8,1,-19,431,90713,6873,1012,6,7790
1400,23027,-19,2,25,-17,-10,1400,1614,1806,24113,681,2,1899,-10,1,-15,23843,46308,0,0,14,877
422,31097,-19,2,22,-5,-10,1510,6738,15711,32113,19890,2,442,-8,2,-15,63447,54001,0,582,6,15872
32771,28160,-19,1,45,-17,-10,4901,2110,7438,139797,15073,1,67,-8,1,-15,80086,368532,28,201664,2,203009
999,320,-22,1,26,-23,-13,754,306,312,314,681,2,304,-10,2,-19,704,180905,675,863,2,911
5795,194678,-19,1,34,-17,-10,8623,6436,131891,253854,179809,3,5681,-8,2,-15,192365,306046,5894,6933,6,140741
6861,34794,-19,2,31,-17,-10,1987,1960,32086,31742,35663,2,972,-8,1,-15,32433,124533,1977,1917,6,16556
0,0,-25,2,47,-29,-16,364,2022,815,-510,-350,3,101190,-12,1,-23,-488,146806,0,0,-2,0
341,343,-22,1,26,-23,-13,328,338,325,327,369,1,349,-10,2,-19,347,129702,306,337,2,338
905,16161,-19,2,45,-17,-10,1496,2000,19933,15232,18278,3,696,-8,2,-15,15691,19092,1963,843,6,18058
986,31781,-13,1,31,-5,-4,0,0,30123,33247,32188,2,0,-4,2,-3,33874,31001,2185,994,6,29678
0,2263,-25,2,33,-29,-16,720,2392,284,1091,4320,2,310,-12,2,-23,751,235121,4376,368,-2,372
0,4161,-22,1,46,-23,-13,17548,4297,5583,10105,6218,2,4993,-10,1,-19,18691,254131,5933,0,2,0
738,18119,-19,2,44,-17,-10,1479,2044,18909,15158,19347,2,740,-8,1,-15,15603,50947,1219,834,6,20125
1952,27731,-19,1,28,-17,-10,1395,1448,32495,26041,28781,1,1082,-8,2,-15,29917,52457,1068,2055,6,33215
1348,164236,-19,2,44,-17,-10,6186,17275,216000,141892,152360,1,41686,-8,1,-15,142292,547795,30353,20105,6,20005
0,-5,-25,2,37,-29,-16,0,0,-5,-5,-5,2,0,-12,1,-23,-4,377036,0,0,-2,-5
0,13679,-13,1,27,-17,-4,0,0,17313,13987,15316,2,2959,-8,2,-3,15044,19032,2093,1532,14,16541
1719,37518,-13,1,39,-5,-4,3192,1943,38617,32380,38902,2,0,-4,2,-7,36505,70045,2030,3233,14,39864
655,10642,-19,1,51,-17,-4,2038,1004,11815,8914,11996,2,486,-8,2,-15,9680,19250,1485,743,6,13343
5254,21961,-13,2,48,-17,-4,6035,646,6359,68615,15867,3,0,-8,1,-7,35618,78493,537,28,6,1216
2338,14723,-22,2,39,-23,-13,571,13938,10120,112,13091,1,10846,-10,1,-19,519,148893,12945,8509,2,7964
6489,179770,-19,1,45,-17,-10,5526,6549,167253,164575,173989,3,6896,-8,1,-15,153864,162203,7025,7625,6,176002
527,44140,-19,2,45,-17,-10,1933,1998,4327,42944,24552,3,296,-8,3,-15,43497,51003,1894,195,6,4540
8042,35759,-22,2,52,-23,-13,31374,32009,25852,11615,19730,2,25173,-10,1,-19,26412,143334,17752,3478,6,12601
1020,45870,-13,1,42,-17,-10,2554,2678,5781,51474,7395,2,718,-8,1,-15,50256,45355,332,497,6,3371
32,11078,-22,2,26,-23,-13,2126,11159,1922,23253,6687,2,1715,-10,2,-19,1835,353385,6526,9380,2,9827
1186,30842,-19,2,22,-17,-4,5807,1119,27128,33462,24816,2,3058,-8,2,-15,30860,64585,1322,2509,6,27801
0,0,-16,1,31,-29,-16,0,0,-5,0,0,1,0,-12,1,-23,0,401602,0,0,-2,-5
0,45405,-25,1,48,-29,-16,50749,47719,51080,4346,0,1,49181,-12,1,-23,48540,419334,0,909,-2,914
3370,8653,-22,2,41,-23,-13,2787,8688,0,818,9994,2,0,-10,1,-19,2716,198325,10102,7482,-2,7565
5819,161116,-19,2,32,-17,-10,6821,5896,143710,173818,159269,5,4927,-8,2,-15,154264,263275,5745,4932,6,150165
1406,285,-22,1,38,-23,-13,291,286,295,280,296,2,308,-10,1,-19,299,203562,309,273,2,276
9706,176140,-19,2,25,-17,-10,9521,11589,141472,173584,159869,2,9336,-8,2,-15,182695,211756,10777,10234,6,129234
6370,133628,-13,2,33,-5,-10,4938,10856,136572,111979,133518,1,6627,-8,2,-15,131895,127617,0,4531,6,132259
759,0,-16,2,28,-29,-13,228,0,0,0,0,1,0,-12,1,-19,226,149983,0,0,-2,0
5978,146824,-10,2,25,-5,-4,8214,4970,140637,147975,151199,1,4937,-4,2,-3,138480,153442,5239,5001,14,149890
0,6085,-19,2,38,-29,-16,30518,9,8461,22295,2873,2,7688,-12,1,-15,33783,216924,8,3116,-2,2721
1026,12798,-19,2,25,-17,-10,1289,1433,15400,24190,14511,2,938,-8,2,-15,26429,55225,998,990,6,15915
1950,5749,-19,1,53,-5,-4,1515,1006,6301,4500,6551,3,0,-4,1,-15,6009,93457,1005,2017,6,7688
6207,0,-22,1,32,-29,-13,1240,0,1658,451,0,1,1608,-10,2,-19,1416,385693,0,4809,2,4955
21155,181446,-19,2,42,-17,-10,9929,10882,178517,172925,200532,1,14626,-8,1,-15,184778,364566,18979,10634,6,207818
2607,166414,-19,1,56,-17,-10,7491,7640,73778,172120,182018,2,5859,-8,1,-15,185868,215552,8235,0,14,70222
3602,11163,-19,2,34,-17,-10,6081,1544,4722,19541,3314,1,4410,-10,2,-15,17246,463043,1007,210,2,216
0,0,-22,1,32,-29,-16,0,0,0,95,0,1,0,-12,2,-19,0,153410,0,0,-2,0
18446,150461,-19,1,30,-17,-10,9562,10165,24345,144373,151425,2,1076,-8,2,-15,149122,249473,288,9679,2,9214
1306,28875,-13,2,24,-5,-4,3622,0,34196,25781,32282,1,1540,-4,2,-7,29453,60393,2767,1490,14,28888
1603,29186,-13,2,31,-5,-4,2483,2184,30848,26398,30997,2,1814,-4,1,-7,27387,52781,0,1374,14,30573
0,0,-19,2,42,-29,-16,0,0,0,145299,0,2,0,-12,1,-15,0,490791,0,0,-2,0
545,-120,-16,1,34,-29,-13,938,0,1052,-300,-506,1,2001,-10,2,-19,259,124602,0,0,14,532
0,0,-16,2,33,-29,-16,0,0,0,0,0,1,0,-12,1,-23,0,209579,0,0,-2,0
683,2352,-16,1,30,-23,-13,4524,2891,12649,0,7353,2,7152,-8,2,-19,4699,103433,7912,680,2,665
4018,-28,-19,1,43,-29,-13,14740,0,4825,8615,-376,2,6973,-10,1,-19,14561,247770,0,1959,6,7409
973,16217,-19,1,40,-17,-10,1983,1557,16704,22431,16342,2,1028,-8,2,-15,18257,54540,982,964,6,18244
0,0,-19,2,37,-29,-16,0,0,0,3564,0,2,0,-12,1,-15,0,30483,0,0,-2,0
5396,119945,-19,2,35,-17,-10,5593,6031,122061,110560,119827,1,5161,-8,2,-15,101126,144015,5554,4564,6,132679
553,50906,-19,2,40,-17,-10,2542,2250,17638,43724,46736,2,888,-8,1,-15,44164,20602,1922,772,6,18542
1940,110127,-19,1,49,-17,-10,4427,3653,24265,107343,81692,2,966,-8,1,-15,117145,106275,4034,2193,6,28339
1622,26440,-19,2,36,-17,-10,1902,5121,0,19550,0,2,0,-12,1,-15,23263,183976,0,35566,2,39534
12418,22671,-22,2,37,-23,-13,17013,22449,15769,3859,50659,1,0,-8,2,-19,20265,487100,49069,0,6,-38
0,0,-25,2,30,-29,-16,0,0,0,0,0,3,0,-12,2,-23,0,178177,0,0,-2,0
0,27817,-19,2,31,-17,-10,1983,1622,22550,29281,30550,2,512,-8,1,-15,27785,29785,1552,732,6,21217
8633,245472,-25,1,34,-17,-13,0,236235,206004,0,212157,2,8745,-8,2,-23,0,495521,14219,8248,6,212554
2029,374,-22,2,29,-23,-13,3162,343,910,3890,21282,1,981,-10,2,-19,3050,430960,21416,30888,2,31846
1480,35999,-13,2,25,-5,-4,1820,1936,37307,35244,36491,2,1548,-4,2,-7,34988,52451,1381,1603,14,37099
1002,6466,-19,2,41,-5,-4,3211,0,2045,11036,2546,3,9,-12,1,-15,10129,179613,3183,1167,-2,1059
0,0,-22,2,43,-29,-13,782,0,0,384,0,1,0,-12,1,-19,728,31221,0,0,-2,0
0,1499,-22,2,26,-23,-13,184,1470,413,3449,403,3,0,-8,1,-19,178,90481,744,785,2,841
0,0,-22,1,27,-29,-10,1961,0,0,2155,0,1,0,-12,2,-15,4228,137423,0,0,-2,0
1959,48179,-16,2,24,-5,-4,3707,1607,49966,42260,47544,3,1760,-8,2,-7,46768,140767,0,2020,6,46726
12963,67472,-19,2,44,-17,-10,14614,13390,63080,71292,63147,1,12699,-8,2,-15,75616,340631,12856,13065,6,59086
791,26201,-19,2,57,-17,-10,1991,1614,22817,33854,23010,1,960,-8,1,-15,28662,105955,1663,775,6,16172
2045,55289,-19,2,24,-17,-10,2757,2928,54116,54435,55338,2,2242,-8,2,-15,64504,135554,2504,2445,6,62148
1543,49229,-19,1,46,-17,-10,2465,2305,7744,41783,7370,2,508,-8,2,-15,46367,52198,327,1666,6,3958
2156,46396,-19,2,27,-17,-4,3827,0,45480,46798,42826,2,2048,-8,2,-15,51451,106937,2141,2298,6,45558
0,0,-22,1,37,-23,-13,2590,0,493,11801,11528,1,513,-10,1,-19,2422,372558,12046,383,2,356
0,0,-16,1,37,-29,-16,0,0,0,0,0,1,0,-12,2,-23,0,374813,0,0,-2,0
0,21106,-16,1,27,-17,-13,0,19028,21671,10486,19212,1,0,-8,2,-7,1597,21833,0,0,6,0
0,368,-25,1,52,-23,-13,1590,360,3779,185,436,3,4116,-8,1,-19,1456,265966,391,7899,2,7110
385,391,-22,2,24,-23,-13,395,395,398,3383,380,2,401,-10,2,-19,370,125483,408,377,2,402
0,29796,-19,2,53,-17,-10,1956,1688,12665,25488,25475,2,266,-8,3,-15,26806,29294,1712,2440,6,13482
804,21004,-19,2,36,-17,-10,2143,1263,18573,45886,17375,5,676,-8,2,-15,46446,51469,4879,668,6,17188
2889,91821,-19,2,25,-17,-10,3617,3910,83349,106513,90258,2,2348,-8,2,-15,101318,75203,2938,2170,6,77151
10106,463,-25,1,49,-29,-16,393,491,10890,19169,30440,2,10206,-12,1,-23,423,443893,29734,9788,-2,10325
387,27991,-19,2,37,-17,-13,473,31467,28018,2015,30165,2,526,-8,2,-19,464,27612,1541,565,6,30274
6677,228160,-19,1,40,-17,-10,9987,10327,243905,218108,236356,2,8584,-8,1,-15,218305,289464,8265,9952,6,230036
1104,93623,-13,2,29,-5,-10,3562,5626,60348,70509,84084,2,610,-8,1,-15,74792,72407,922,383,6,10415
2132,1866,-22,1,23,-23,-13,4228,1804,1843,250,0,1,1924,-10,2,-19,4451,50238,0,2558,2,2536
0,0,-22,2,35,-29,-16,0,0,0,4850,0,1,0,-12,2,-19,0,226766,0,0,-2,0
0,11899,-19,2,52,-23,-10,1700,988,692,18853,787,3,0,-8,1,-15,17990,20273,849,0,6,0
559,32489,-25,2,37,-17,-13,0,96696,32409,18274,28830,2,3529,-8,1,-23,0,49965,1026,15,14,29648
0,32624,-19,1,22,-17,-10,2145,2568,28965,31032,28098,2,1021,-8,2,-15,28729,29404,1110,0,6,0
6955,202170,-19,1,43,-17,-10,7468,9906,176025,217279,187309,2,6929,-8,1,-15,193635,230179,6946,8085,6,190595
2997,12641,-19,2,25,-17,-10,1530,1427,13252,10944,13670,1,1424,-8,2,-15,12887,127046,1165,497,6,10411
1612,6031,-25,2,52,-29,-16,1156,6739,1217,1577,-3,1,1150,-12,1,-23,1086,390826,0,0,-2,-2
832,11739,-19,2,25,-17,-10,1415,1047,7268,10412,7068,2,998,-8,2,-15,12129,123872,0,1105,2,1157
33306,7859,-22,2,43,-23,-13,25272,7634,-326,4060,7037,1,0,-10,2,-19,25950,206783,7507,0,-2,-339
750,64593,-13,2,50,-17,-10,2811,2494,19924,64920,59276,2,1023,-8,1,-15,61117,58217,2074,1040,6,20757
1473,48840,-19,2,39,-17,-10,2399,2296,40444,56018,50540,2,1887,-8,1,-15,48540,47401,3186,1419,6,39332
1402,84585,-25,2,24,-29,-16,0,3835,25722,97477,46434,1,1870,-12,2,-23,79722,101533,2282,1499,-2,23376
0,15968,-22,2,40,-23,-13,941,16762,4235,18279,1131,2,4103,-10,1,-15,11963,233851,1051,16089,2,14645
1942,71925,-16,1,37,-17,-10,0,3386,75464,68893,78688,2,0,-4,1,-7,70332,347304,5524,2308,6,74393
8896,8911,-22,2,24,-17,-13,0,8416,1639,851,8031,1,0,-8,2,-19,0,93192,0,0,6,0
13404,91560,-19,2,37,-17,-10,171268,10029,90888,47686,96454,3,4859,-8,2,-19,149139,175637,9796,10330,6,95064
0,614,-16,2,36,-17,-13,0,555,577,0,560,1,0,-8,2,-23,0,148338,12,0,6,0
10187,264044,-19,2,31,-5,-10,14288,18549,223353,253022,219200,2,9955,-8,2,-15,258623,329717,0,8050,6,211393
14707,212301,-19,2,39,-17,-10,11546,11899,189908,229900,260015,2,10135,-8,1,-15,227598,292862,18843,10537,6,210049
0,18734,-16,1,34,-5,-4,0,3015,18085,16820,17758,2,0,-4,2,-7,14617,19659,1767,3502,14,20923
1723,86397,-19,2,29,-17,-10,5101,3915,69744,85020,74966,2,3190,-8,2,-15,84698,154845,2261,2867,6,74842
709,27609,-19,2,49,-17,-4,4705,0,31373,31020,27386,2,1069,-8,2,-15,29367,30598,971,1540,6,27300
1986,37060,-22,2,23,-17,-10,2040,2205,29621,48809,35405,2,513,-8,0,-15,36772,161498,2268,29322,6,42749
0,33237,-16,2,32,-17,-4,1060,0,0,17648,5372,1,0,-8,2,-7,18442,166867,99,0,-2,0
0,0,-22,2,38,-29,-16,0,0,0,3007,0,1,0,-12,1,-19,0,206854,0,0,-2,0
2962,86008,-19,2,25,-17,-10,4058,2817,76152,84337,72787,2,2888,-8,1,-15,88839,96635,3079,2638,6,69852
4193,201566,-13,1,55,-5,-4,10081,8907,122347,208556,203908,1,4245,-8,2,-7,194470,304735,0,4439,6,127703
3546,58793,-19,1,28,-17,-10,4069,2673,16523,54230,14219,2,2011,-8,2,-15,59394,60036,2086,605,6,17066
2389,35137,-16,1,46,-17,-10,0,1858,40733,35253,38375,3,0,-4,1,-7,34065,50423,2568,1595,6,36686
8610,22785,-19,1,38,-17,-10,19910,1995,12603,92818,24048,1,1449,-8,1,-15,80885,177413,5057,3046,6,5854
6401,179909,-19,1,25,-17,-10,6577,6186,167554,159561,168359,2,6589,-8,2,-15,181541,345353,5970,6502,6,187573
270,279,-25,2,44,-29,-16,295,272,257,260,289,3,257,-12,1,-23,284,253542,269,412,-2,411
9512,50326,-19,1,37,-17,-10,72086,5110,57300,63800,54793,1,8825,-8,1,-15,50978,442882,4900,5242,6,50828
205941,159059,-19,2,35,-17,-10,25030,20047,281079,119848,261522,1,49405,-8,2,-15,145408,509113,113738,94550,6,382207
1163,8706,-16,2,43,-5,-4,0,195,9911,8817,10143,2,0,-2,2,-3,8384,38949,2039,0,14,11181
0,27760,-13,2,49,-5,-4,1047,161,14571,31279,26596,3,25891,-10,1,-7,29360,30233,29892,11,6,10656
332,286,-22,2,30,-23,-13,310,337,317,358,323,3,342,-10,2,-19,338,193778,331,303,2,309
2105,27240,-19,1,49,-17,-10,1667,1835,25925,27454,25440,2,1113,-8,1,-15,29825,28252,1077,1009,6,26465
3973,60469,-19,1,31,-17,-10,6741,5905,51594,139428,51602,1,3452,-8,2,-15,142770,184736,3230,3581,6,54243
866,2876,-25,1,48,-29,-16,2039,2743,0,932,2624,2,0,-12,1,-23,2011,430731,3033,932,-2,962
5186,144423,-19,1,42,-17,-10,7133,6104,74836,142586,60091,3,10412,-8,1,-15,143951,138579,4915,4423,6,69775
8644,7359,-22,2,37,-23,-13,14932,6983,45281,3610,13852,1,48232,-10,1,-19,15880,266471,16052,14719,2,14268
2001,2950,-25,2,29,-17,-13,2132,2734,6770,13491,4544,2,2115,-8,2,-23,5777,50650,1939,1965,6,8599
716,16821,-16,2,46,-5,-4,1225,1878,16711,14200,15736,1,622,-8,2,-7,14841,21025,0,633,6,17089
361,85919,-19,1,43,-17,-10,3284,4213,82125,109494,78478,2,3287,-8,1,-15,95039,91253,2947,2971,6,66338
0,14091,-13,1,32,-17,-10,1335,1519,17212,13640,15990,1,1514,-8,1,-15,12835,20163,1298,787,14,18010
928,40264,-19,1,53,-17,-10,2137,1933,14624,47265,13991,2,936,-8,1,-15,41044,48254,932,1078,6,14922
1442,1436,-22,2,31,-23,-13,1204,1402,23298,1404,1389,3,21565,-10,1,-19,1122,215847,1574,1632,6,20361
0,31678,-16,1,34,-17,-4,1891,0,15949,27620,29800,3,943,-8,2,-7,29863,29286,1278,813,6,29023
2005,11387,-19,2,58,-17,-10,1268,1105,13281,9982,13007,3,2098,-8,1,-15,10254,70118,1191,2085,6,13951
4111,208158,-19,1,27,-17,-10,7607,10375,195201,211322,213463,2,6026,-8,2,-15,221548,197190,6867,4734,6,176484
1351,24792,-16,2,24,-5,-4,0,3184,25018,21309,23064,2,2079,-4,2,-7,20871,85733,0,0,14,23534
0,19396,-19,1,27,-17,-10,1333,1106,19159,18492,19149,1,852,-8,2,-15,20291,20917,577,338,6,15788
0,2362,-16,2,42,-17,-4,0,0,1553,6145,1871,1,0,-8,1,-3,5710,20930,0,3148,2,3305
0,16466,-19,1,23,-17,-4,2910,0,17410,13580,17120,2,619,-8,2,-15,17047,19733,600,1425,6,18751
0,19139,-19,1,52,-17,-10,2050,2096,20746,17414,20301,2,0,-8,2,-15,20532,18549,0,0,6,0
2213,60071,-19,1,33,-17,-10,2588,3619,18439,96324,49261,1,973,-8,2,-15,58166,240406,1695,1237,6,18099
1904,18914,-19,1,28,-5,-1,5497,0,19857,12549,20172,1,0,-4,2,-15,18767,47920,1849,2135,6,20106
0,0,-16,2,51,-29,-16,0,0,0,0,0,3,0,-12,2,-23,0,47861,0,0,-2,0
